sym,dir,entry,exit,qty,gross,net,reason,entry_t,exit_t,exit_date,year,month
AUBANK,LONG,558.35,556.4,179,-349.05000000000814,-384.17578459650815,EMA50_DYN,2025-03-25 12:05:00+05:30,2025-03-25 13:30:00+05:30,2025-03-25,2025,2025-03
SUNTV,LONG,660.3,663.65,151,505.85000000000343,470.5638801823034,EOD,2025-03-25 13:35:00+05:30,2025-03-25 15:15:00+05:30,2025-03-25,2025,2025-03
BANKINDIA,SHORT,105.23,104.9421,950,273.5050000000072,238.34918648013723,TSL,2025-04-07 11:50:00+05:30,2025-04-07 12:20:00+05:30,2025-04-07,2025,2025-04
ASHOKLEY,SHORT,96.9,97.38449999999999,1031,-499.5194999999823,-534.8738048311893,SL,2025-04-07 12:35:00+05:30,2025-04-07 12:40:00+05:30,2025-04-07,2025,2025-04
AUBANK,SHORT,539.0,541.6949999999999,185,-498.5749999999882,-533.8624563079383,SL,2025-04-07 14:15:00+05:30,2025-04-07 14:30:00+05:30,2025-04-07,2025,2025-04
BALKRISIND,LONG,2310.94,2311.75,43,34.82999999999765,-0.20327252142234897,EMA50_DYN,2025-04-08 11:10:00+05:30,2025-04-08 13:55:00+05:30,2025-04-08,2025,2025-04
BHARATFORG,LONG,971.0,970.2,102,-81.59999999999536,-116.48419494239536,EOD,2025-04-08 14:00:00+05:30,2025-04-08 15:15:00+05:30,2025-04-08,2025,2025-04
ESCORTS,LONG,3186.0,3179.6,31,-198.40000000000282,-233.15348699360283,EMA50_DYN,2025-04-11 11:00:00+05:30,2025-04-11 13:15:00+05:30,2025-04-11,2025,2025-04
APOLLOTYRE,LONG,423.75,427.5,235,881.25,845.9001526125,EOD,2025-04-11 13:20:00+05:30,2025-04-11 15:15:00+05:30,2025-04-11,2025,2025-04
IDFCFIRSTB,LONG,61.12,61.948699999999995,1636,1355.7531999999965,1320.1226550159333,TSL,2025-04-15 10:45:00+05:30,2025-04-15 14:45:00+05:30,2025-04-15,2025,2025-04
APOLLOTYRE,LONG,438.75,439.2,227,102.14999999999742,67.01786450909742,EOD,2025-04-15 14:50:00+05:30,2025-04-15 15:15:00+05:30,2025-04-15,2025,2025-04
GODREJPROP,LONG,2006.5,2037.8594999999998,49,1536.61549999999,1501.523128729887,TSL,2025-04-21 10:00:00+05:30,2025-04-21 12:30:00+05:30,2025-04-21,2025,2025-04
APOLLOTYRE,LONG,458.6,460.95,218,512.2999999999926,476.91704821059255,EOD,2025-04-21 12:35:00+05:30,2025-04-21 15:15:00+05:30,2025-04-21,2025,2025-04
EXIDEIND,LONG,376.15,378.4,265,596.25,560.9470105005,EOD,2025-05-12 11:10:00+05:30,2025-05-12 15:15:00+05:30,2025-05-12,2025,2025-05
MFSL,LONG,1508.1,1503.5,66,-303.599999999994,-338.594270625594,EMA50_DYN,2025-06-09 09:25:00+05:30,2025-06-09 09:50:00+05:30,2025-06-09,2025,2025-06
BHEL,LONG,258.65,256.95,386,-656.1999999999956,-691.2005984815956,EMA50_DYN,2025-06-09 10:40:00+05:30,2025-06-09 11:45:00+05:30,2025-06-09,2025,2025-06
BANKINDIA,LONG,129.2,128.8,773,-309.1999999999824,-344.31144408398245,EMA50_DYN,2025-06-09 11:50:00+05:30,2025-06-09 14:15:00+05:30,2025-06-09,2025,2025-06
APOLLOTYRE,LONG,475.05,472.65,210,-504.00000000000716,-539.0165298420071,EMA50_DYN,2025-06-09 14:20:00+05:30,2025-06-09 15:05:00+05:30,2025-06-09,2025,2025-06
EXIDEIND,SHORT,385.15,384.85,259,77.69999999998822,42.56379581998822,EOD,2025-06-13 12:30:00+05:30,2025-06-13 15:15:00+05:30,2025-06-13,2025,2025-06
EXIDEIND,LONG,388.4,386.25,257,-552.5499999999942,-587.5731815212941,EMA50_DYN,2025-06-24 10:55:00+05:30,2025-06-24 13:35:00+05:30,2025-06-24,2025,2025-06
MFSL,LONG,1606.8,1616.6,62,607.5999999999972,572.3142569191972,EOD,2025-06-24 13:40:00+05:30,2025-06-24 15:15:00+05:30,2025-06-24,2025,2025-06
MGL,LONG,1323.4,1321.3,75,-157.50000000001023,-192.43754266501023,EMA50_DYN,2025-08-18 10:30:00+05:30,2025-08-18 12:15:00+05:30,2025-08-18,2025,2025-08
APOLLOTYRE,LONG,456.65,467.0,218,2256.3000000000047,2220.5676974118046,EOD,2025-08-18 12:20:00+05:30,2025-08-18 15:15:00+05:30,2025-08-18,2025,2025-08
JINDALSTEL,LONG,1033.85,1027.6,96,-600.0,-634.8089844192,EMA50_DYN,2025-09-04 10:40:00+05:30,2025-09-04 11:50:00+05:30,2025-09-04,2025,2025-09
BATAINDIA,LONG,1240.6,1225.7127999999998,80,-1190.9760000000097,-1225.6152677994337,SL,2025-09-04 11:55:00+05:30,2025-09-04 13:55:00+05:30,2025-09-04,2025,2025-09
IDFCFIRSTB,LONG,72.0,72.17,1388,235.96000000000237,200.66981904104236,EOD,2025-09-04 14:00:00+05:30,2025-09-04 15:15:00+05:30,2025-09-04,2025,2025-09
EXIDEIND,LONG,331.05,334.4,302,1011.6999999999897,976.1732963065897,EOD,2026-01-22 11:15:00+05:30,2026-01-22 15:15:00+05:30,2026-01-22,2026,2026-01
APOLLOTYRE,LONG,497.55,505.6,200,1610.0000000000023,1574.4666776200022,EOD,2026-02-03 11:05:00+05:30,2026-02-03 15:15:00+05:30,2026-02-03,2026,2026-02
FEDERALBNK,LONG,287.5,286.85,347,-225.5499999999921,-260.6469343756921,EMA50_DYN,2026-02-09 09:40:00+05:30,2026-02-09 10:10:00+05:30,2026-02-09,2026,2026-02
TVSMOTOR,LONG,3753.8,3762.8,26,234.0,199.5341308584,EMA50_DYN,2026-02-09 10:35:00+05:30,2026-02-09 14:05:00+05:30,2026-02-09,2026,2026-02
ASHOKLEY,LONG,205.62,205.93,486,150.6600000000011,115.39588359420111,EOD,2026-02-09 14:10:00+05:30,2026-02-09 15:15:00+05:30,2026-02-09,2026,2026-02
BHEL,SHORT,257.9,259.18949999999995,387,-499.0364999999905,-534.3566197208395,SL,2026-03-11 11:55:00+05:30,2026-03-11 12:15:00+05:30,2026-03-11,2026,2026-03
LTF,SHORT,270.4,270.09374999999994,369,113.00625000001259,77.87178065172509,TSL,2026-03-11 12:35:00+05:30,2026-03-11 13:30:00+05:30,2026-03-11,2026,2026-03
FEDERALBNK,SHORT,271.35,269.65,368,625.6000000000167,590.5843341120167,EOD,2026-03-11 13:40:00+05:30,2026-03-11 15:15:00+05:30,2026-03-11,2026,2026-03
ESCORTS,LONG,3086.6,3067.0,32,-627.1999999999971,-661.8325860351971,EMA50_DYN,2026-03-17 10:05:00+05:30,2026-03-17 10:40:00+05:30,2026-03-17,2026,2026-03
BHARATFORG,LONG,1722.8,1745.0,58,1287.6000000000026,1252.0136056776025,EOD,2026-03-17 10:45:00+05:30,2026-03-17 15:15:00+05:30,2026-03-17,2026,2026-03
SRF,SHORT,2479.8,2492.199,40,-495.9599999999955,-531.0623754309555,SL,2026-03-19 11:20:00+05:30,2026-03-19 12:45:00+05:30,2026-03-19,2026,2026-03
BANKINDIA,SHORT,146.72,145.725,681,677.5950000000031,642.5732384898331,TSL,2026-03-19 14:05:00+05:30,2026-03-19 15:00:00+05:30,2026-03-19,2026,2026-03
CASTROLIND,SHORT,179.24,177.18,557,1147.4200000000012,1112.5607838975611,EOD,2026-03-23 12:40:00+05:30,2026-03-23 15:15:00+05:30,2026-03-23,2026,2026-03
CUMMINSIND,LONG,4621.4,4607.7,21,-287.6999999999962,-321.82290790859616,EMA50_DYN,2026-03-24 11:55:00+05:30,2026-03-24 14:40:00+05:30,2026-03-24,2026,2026-03
SRF,LONG,2471.1,2471.2,40,3.999999999996362,-30.838910392003633,EOD,2026-03-24 14:45:00+05:30,2026-03-24 15:15:00+05:30,2026-03-24,2026,2026-03
MFSL,LONG,1616.4,1607.5,61,-542.9000000000055,-577.4965160854056,EMA50_DYN,2026-03-25 10:40:00+05:30,2026-03-25 12:50:00+05:30,2026-03-25,2026,2026-03
APOLLOTYRE,LONG,417.1,418.95,239,442.14999999999185,406.88859789529187,EOD,2026-03-25 12:55:00+05:30,2026-03-25 15:15:00+05:30,2026-03-25,2026,2026-03
GMRAIRPORT,SHORT,85.45,85.87724999999999,1170,-499.8824999999843,-535.2624967464293,SL,2026-03-30 11:15:00+05:30,2026-03-30 11:20:00+05:30,2026-03-30,2026,2026-03
BANKINDIA,SHORT,139.66,136.86679999999998,716,1999.9312000000093,1965.2596447425406,PARTIAL_PROFIT,2026-03-30 12:35:00+05:30,2026-03-30 15:00:00+05:30,2026-03-30,2026,2026-03
GMRAIRPORT,LONG,89.03,90.3261,1123,1455.5202999999951,1419.8652980947272,TSL,2026-04-01 10:45:00+05:30,2026-04-01 13:40:00+05:30,2026-04-01,2026,2026-04
FEDERALBNK,LONG,267.05,266.35,374,-261.79999999999575,-296.92680870159575,EMA50_DYN,2026-04-01 13:45:00+05:30,2026-04-01 14:50:00+05:30,2026-04-01,2026,2026-04
BATAINDIA,LONG,702.6,703.65,142,149.09999999999354,113.89346962499354,EOD,2026-04-08 11:00:00+05:30,2026-04-08 15:15:00+05:30,2026-04-08,2026,2026-04
BATAINDIA,LONG,714.45,712.6,139,-257.15000000000316,-292.0778940487032,EMA50_DYN,2026-04-10 11:00:00+05:30,2026-04-10 14:55:00+05:30,2026-04-10,2026,2026-04
BHEL,LONG,285.62,284.62,350,-350.0,-385.133389984,EOD,2026-04-10 15:00:00+05:30,2026-04-10 15:15:00+05:30,2026-04-10,2026,2026-04
SUNTV,LONG,630.05,626.4,158,-576.6999999999964,-611.6207899165964,EMA50_DYN,2026-04-15 10:40:00+05:30,2026-04-15 14:05:00+05:30,2026-04-15,2026,2026-04
BALKRISIND,LONG,2263.9,2343.1365,33,2614.8044999999993,2587.7248442347823,PARTIAL_PROFIT,2026-04-15 14:10:00+05:30,2026-04-15 15:15:00+05:30,2026-04-15,2026,2026-04
BALKRISIND,LONG,2263.9,2350.0,11,947.099999999999,938.051838444599,EOD,2026-04-15 14:10:00+05:30,2026-04-15 15:15:00+05:30,2026-04-15,2026,2026-04
PAGEIND,LONG,36760.0,36655.0,2,-210.0,-235.85216358,EMA50_DYN,2026-04-16 10:50:00+05:30,2026-04-16 11:40:00+05:30,2026-04-16,2026,2026-04
BHARATFORG,LONG,1851.7,1840.0,54,-631.8000000000025,-666.8614723068024,EMA50_DYN,2026-04-16 11:45:00+05:30,2026-04-16 12:45:00+05:30,2026-04-16,2026,2026-04
COFORGE,LONG,1318.7,1310.2,75,-637.5,-672.175914855,EMA50_DYN,2026-04-16 13:50:00+05:30,2026-04-16 14:30:00+05:30,2026-04-16,2026,2026-04
BHARATFORG,LONG,1850.0,1856.0,54,324.0,288.697307976,EOD,2026-04-16 14:35:00+05:30,2026-04-16 15:15:00+05:30,2026-04-16,2026,2026-04
GODREJPROP,LONG,1840.0,1827.3,54,-685.8000000000025,-720.6233369292024,EMA50_DYN,2026-05-06 10:50:00+05:30,2026-05-06 12:25:00+05:30,2026-05-06,2026,2026-05
BHEL,LONG,383.3,387.15,260,1000.9999999999911,965.5888263579911,EOD,2026-05-06 12:30:00+05:30,2026-05-06 15:15:00+05:30,2026-05-06,2026,2026-05
SRF,LONG,2627.9,2610.0,38,-680.2000000000035,-715.2012362852034,EMA50_DYN,2026-05-21 10:20:00+05:30,2026-05-21 11:20:00+05:30,2026-05-21,2026,2026-05
BALKRISIND,LONG,2214.0,2205.1,45,-400.5000000000041,-435.5001592470041,EMA50_DYN,2026-05-21 11:25:00+05:30,2026-05-21 15:20:00+05:30,2026-05-21,2026,2026-05
COFORGE,LONG,1388.6,1407.0294999999999,72,1326.9239999999972,1291.3063308527733,TSL,2026-05-25 10:05:00+05:30,2026-05-25 11:30:00+05:30,2026-05-25,2026,2026-05
APOLLOTYRE,LONG,388.2,388.55,257,89.95000000000584,54.761034306505834,EOD,2026-05-25 11:35:00+05:30,2026-05-25 15:15:00+05:30,2026-05-25,2026,2026-05
ASHOKLEY,SHORT,140.98,141.17,709,-134.7099999999984,-169.97783372309837,EOD,2026-06-08 13:40:00+05:30,2026-06-08 15:15:00+05:30,2026-06-08,2026,2026-06
RBLBANK,LONG,363.3,361.05,275,-618.75,-653.7854958525,EMA50_DYN,2026-06-12 10:55:00+05:30,2026-06-12 12:50:00+05:30,2026-06-12,2026,2026-06
ASHOKLEY,LONG,146.11,151.22385,513,2623.4050499999926,2596.2363245037914,PARTIAL_PROFIT,2026-06-12 12:55:00+05:30,2026-06-12 14:40:00+05:30,2026-06-12,2026,2026-06
ASHOKLEY,LONG,146.11,151.86685,171,984.4213499999976,975.3336367605525,TSL,2026-06-12 12:55:00+05:30,2026-06-12 15:10:00+05:30,2026-06-12,2026,2026-06
TORNTPOWER,LONG,1403.6,1402.8,71,-56.79999999999677,-91.90755789439677,EMA50_DYN,2026-06-15 10:35:00+05:30,2026-06-15 13:25:00+05:30,2026-06-15,2026,2026-06
BALKRISIND,LONG,2188.2,2184.2,45,-180.0,-214.654075308,EOD,2026-06-15 13:30:00+05:30,2026-06-15 15:15:00+05:30,2026-06-15,2026,2026-06
BANKINDIA,LONG,146.15,145.28,684,-595.0800000000031,-630.1431007351231,EMA50_DYN,2026-07-03 10:25:00+05:30,2026-07-03 12:45:00+05:30,2026-07-03,2026,2026-07
COFORGE,LONG,1491.5,1477.0,67,-971.5,-1006.442636027,EMA50_DYN,2026-07-03 12:50:00+05:30,2026-07-03 13:45:00+05:30,2026-07-03,2026,2026-07
LTF,LONG,327.95,327.3,304,-197.5999999999931,-232.6817782959931,EOD,2026-07-03 13:50:00+05:30,2026-07-03 15:15:00+05:30,2026-07-03,2026,2026-07
